frame,joint_idx,joint_name,px,vx,ax,jx,py,vy,ay,jy,pz,vz,az,jz
25,12,RForearm,0.28289951,-0.31540764,-0.34289625,0.00731416,0.31240207,-0.16543509,-0.48006205,-0.37417033,-0.17220537,-0.34730921,-0.53658365,-0.29964950
25,13,RHand,-0.12889696,0.32450549,0.16846819,-0.63047941,-0.23920291,-1.37115565,-2.23628166,-1.76067130,-0.10876341,0.20790271,0.52306654,0.73409895
25,14,LUpLeg,-0.05876480,-0.60488662,-0.98645446,-0.50668922,1.00979590,-0.45302522,-0.35236161,0.29289763,0.04024002,0.53334684,0.63313237,-0.03510674
25,15,LLeg,0.19645328,0.27859304,0.10527487,-0.56383179,1.54126740,-0.26450361,-0.85502641,-1.38394393,-0.06404332,0.53230958,1.01059388,0.95035865
25,16,LFoot,0.23781519,0.19260010,0.50920948,0.86122338,0.63771881,0.92642532,1.18523857,0.49466694,-0.21362488,-0.13866511,0.12117174,0.87258452
25,17,LToe,0.11509999,-0.93950468,-1.81278618,-2.10913327,1.77177925,0.51708048,0.63731877,0.25848087,-0.69118298,-0.80200509,-0.78649514,0.04392453
25,18,RUpLeg,-0.13971991,-0.71962775,-0.47695440,0.40574539,1.54888100,-0.17916319,-0.60068161,-0.99028610,-0.32518006,-0.36713875,-0.59646250,-0.65828019
25,19,RLeg,0.49863335,0.76497470,0.94104924,-0.08807306,1.35775774,-0.56094138,-0.70584938,-0.01347656,0.28377805,-0.11120617,-0.79720553,-1.44924934
25,20,RFoot,-0.04798430,-0.71911019,-1.69700944,-1.96809249,-0.39411192,-2.16353270,-3.88895646,-3.25140350,-0.19000523,-0.37864534,-0.80058705,-0.52996159
25,21,RToe,-0.39934095,0.22103897,0.71354226,0.80503438,1.54697640,0.29136227,0.44743605,0.55269799,0.14302029,0.13376692,0.21069936,0.21697954
25,22,Chest,0.07975163,0.64537461,1.24840923,1.46015483,1.12844073,-0.86243947,-1.06002327,-0.46374698,0.47217888,1.01407620,1.52581579,0.77248661
26,0,Pelvis,0.01026804,-0.29787863,-0.51942881,-0.61980220,1.85956495,0.72608625,1.10024575,0.48849277,0.04945419,-0.16477592,0.07630912,0.35787835
26,1,Spine1,-0.60382564,-0.88044550,-1.16321513,-0.23569459,0.35188931,-1.22014925,-1.77495013,-1.26737038,-0.37047857,-0.75444160,-0.67783628,0.27144251
26,2,Spine2,-0.88161337,-1.05081104,-1.48548564,-0.80891636,1.01968442,0.19720022,0.70506474,1.06067581,-0.30834794,-0.74490654,-1.20859214,-0.80750375
26,3,Spine3,-0.88770825,-1.15028283,-1.98463523,-1.54578273,1.67227346,0.39544831,0.80699761,0.86005654,0.09547096,0.66891739,0.78873074,0.11996513
26,4,Neck,0.26515136,0.04178274,0.49449633,0.66614385,1.03545807,0.86087534,1.61754675,1.43747616,0.05729775,-0.21670411,-0.62825425,-0.67433086
26,5,Head,0.14738197,-0.03933496,-0.26406192,-0.79627134,1.53360387,0.72046373,1.15390025,0.64799559,-0.70912063,-1.38232755,-2.43054047,-1.99106398
26,6,LShoulder,0.15485822,-0.14762090,-0.38938656,-0.30227713,0.74391693,0.79707345,1.08115080,0.35398683,0.07977273,-0.27199956,-0.32006817,-0.12036836
26,7,LArm,0.23586176,0.36460604,0.92506499,1.05192470,1.34715426,0.41387512,0.33030263,-0.00516465,0.00762789,0.15323945,0.35138404,0.58356587
26,8,LForearm,-0.33574343,-0.35436982,-0.46506550,-0.62198731,0.64282627,1.02545153,1.29780755,0.20393618,-0.41713405,-0.27653060,0.01824829,0.49173390
26,9,LHand,-0.02094021,-0.26598196,-0.74391001,-0.85719816,1.25075583,-0.18642616,0.33759312,0.97158839,0.31076877,0.19282095,0.30455279,0.19334284
26,10,RShoulder,-0.40524317,-0.86583012,-0.39652025,0.75530108,1.46958557,-0.04571125,-0.32243625,-0.84414017,-0.22005168,-0.44291886,-0.18347412,0.77791561
26,11,RArm,-0.19158290,-0.14229842,-0.56299549,-0.54266892,1.51157883,-0.47805542,-0.54034654,-0.05283129,0.09677980,0.15086880,-0.15712423,-0.79321059
26,12,RForearm,0.27352809,-0.32567827,-0.34221515,0.00742357,0.30329870,-0.18435647,-0.49362440,-0.37447258,-0.17862602,-0.36064169,-0.54455514,-0.29917253
26,13,RHand,-0.12001048,0.32809673,0.14697596,-0.63065020,-0.28559352,-1.44583870,-2.29435301,-1.76066364,-0.09825245,0.22842271,0.54849956,0.73439946
26,14,LUpLeg,-0.07829432,-0.63688874,-1.00282595,-0.50660232,0.99651078,-0.46291581,-0.34202946,0.29306347,0.05643793,0.55273491,0.63134605,-0.03526295
26,15,LLeg,0.20932255,0.28484104,0.08796989,-0.56350796,1.53084660,-0.29450944,-0.90113436,-1.38405287,-0.05815449,0.55577006,1.03755970,0.94926484
26,16,LFoot,0.23446216,0.20137365,0.53403951,0.86033005,0.66323047,0.96095129,1.19951117,0.49415652,-0.21349895,-0.13025213,0.15163104,0.87299855
26,17,LToe,0.08921812,-0.99526767,-1.88018784,-2.10858593,1.78910069,0.53817552,0.64581602,0.25847275,-0.71857904,-0.82836247,-0.78522599,0.04387966
26,18,RUpLeg,-0.16420048,-0.73555089,-0.46373570,0.40570287,1.53565313,-0.20546471,-0.63587019,-0.99091042,-0.34157557,-0.39054164,-0.61960561,-0.65863348
26,19,RLeg,0.52619658,0.79751870,0.93879224,-0.08791148,1.34032543,-0.58299706,-0.70576832,-0.01334574,0.28293252,-0.13552389,-0.84385676,-1.44895723
26,20,RFoot,-0.06095235,-0.76623161,-1.75775270,-1.96704652,-0.47368444,-2.29877581,-3.99842285,-3.25194345,-0.20531220,-0.40737157,-0.81892836,-0.53017372
26,21,RToe,-0.39826880,0.23939659,0.73773113,0.80444288,1.55951827,0.30870840,0.46663813,0.55293762,0.15264978,0.14517587,0.21969206,0.21743547
26,22,Chest,0.09657310,0.68297394,1.29473852,1.45969307,1.10024033,-0.89695814,-1.07502505,-0.46367187,0.50309209,1.06196773,1.55009083,0.77218379
27,0,Pelvis,-0.00479773,-0.31972687,-0.54179533,-0.62029168,1.89046487,0.76825525,1.11881550,0.48911952,0.04168849,-0.16415687,0.08720233,0.35764377
27,1,Spine1,-0.63349223,-0.91893973,-1.17098420,-0.23569233,0.31209877,-1.27813389,-1.81621349,-1.26722713,-0.39674440,-0.77754687,-0.66926591,0.27134344
27,2,Spine2,-0.92430673,-1.10663185,-1.51496404,-0.80962874,1.02679564,0.22123326,0.74014951,1.06069691,-0.33784770,-0.78898638,-1.23688443,-0.80792457
27,3,Spine3,-0.93499032,-1.22388613,-2.03882833,-1.54659697,1.67795115,0.41564631,0.83235807,0.85928346,0.11646563,0.69367786,0.79210601,0.11981581
27,4,Neck,0.27330844,0.06420701,0.51899347,0.66678720,1.06723835,0.91722843,1.66594284,1.43772164,0.04970109,-0.23789135,-0.65054556,-0.67434069
27,5,Head,0.14727272,-0.04730184,-0.28982194,-0.79613907,1.55911497,0.75986964,1.17571068,0.64810474,-0.75605157,-1.46360079,-2.49623738,-1.99106188
27,6,LShoulder,0.15126205,-0.15932050,-0.39878611,-0.30212985,0.77235326,0.83430567,1.09342843,0.35413935,0.06789045,-0.28503878,-0.32509606,-0.12063849
27,7,LArm,0.24730370,0.39473473,0.95935329,1.05181590,1.35891338,0.42293714,0.32932876,-0.00537023,0.02427106,0.17521022,0.37504488,0.58469250
27,8,LForearm,-0.35346540,-0.37515063,-0.48782169,-0.62255806,0.67796020,1.06890772,1.30476401,0.20399415,-0.41725846,-0.26772509,0.03794975,0.49262285
27,9,LHand,-0.02956802,-0.29050350,-0.77198117,-0.85714279,1.24958508,-0.17052605,0.37150768,0.97206230,0.31651959,0.20228847,0.31063189,0.19326577
27,10,RShoulder,-0.43237492,-0.87704548,-0.37095675,0.75546447,1.47126897,-0.05383375,-0.34898929,-0.84380663,-0.24488324,-0.45748473,-0.16171462,0.77691472
27,11,RArm,-0.19817656,-0.16257479,-0.58151738,-0.54282597,1.49126650,-0.49966079,-0.54372963,-0.05325083,0.10305540,0.14647657,-0.18276396,-0.79307338
27,12,RForearm,0.26739745,-0.33272680,-0.34011364,0.00789860,0.30375419,-0.19483728,-0.50334959,-0.37379903,-0.20098616,-0.38774562,-0.55835527,-0.30017744
27,13,RHand,-0.11219357,0.32987849,0.12497145,-0.63095547,-0.33566062,-1.52347744,-2.35287801,-1.76077190,-0.08524331,0.25148595,0.57473239,0.73491060
27,14,LUpLeg,-0.09687369,-0.66762063,-1.01838924,-0.50630690,0.98377963,-0.47163334,-0.33130330,0.29333343,0.07495463,0.57349088,0.63015643,-0.03526958
27,15,LLeg,0.22242458,0.29066659,0.07078797,-0.56314620,1.53347227,-0.31366120,-0.94184369,-1.38278263,-0.03560475,0.59373895,1.07029191,0.94962472
27,16,LFoot,0.23569025,0.21442132,0.56022207,0.85976500,0.69372203,0.99914801,1.21509323,0.49397099,-0.22098394,-0.12766393,0.17917431,0.87267471
27,17,LToe,0.06293969,-1.05175048,-1.94683283,-2.10783411,1.81106381,0.56302741,0.65583382,0.25885354,-0.74827214,-0.85595487,-0.78452391,0.04368879
27,18,RUpLeg,-0.18697994,-0.74909369,-0.44967347,0.40587533,1.53205099,-0.22387107,-0.66720563,-0.99056126,-0.35372251,-0.41039175,-0.64092219,-0.65852644
27,19,RLeg,0.55364772,0.82900046,0.93613173,-0.08784992,1.31652477,-0.60998284,-0.70782342,-0.01375889,0.28088968,-0.16160186,-0.89055232,-1.44867065
27,20,RFoot,-0.08235299,-0.82102308,-1.82078905,-1.96656646,-0.55246604,-2.43313488,-4.10601737,-3.25201519,-0.22648558,-0.44111321,-0.83923846,-0.53089383
27,21,RToe,-0.38781141,0.26607863,0.76510910,0.80465559,1.57333241,0.32738329,0.48618744,0.55327085,0.16670972,0.16062092,0.23040352,0.21834024
27,22,Chest,0.12418021,0.73034030,1.34459184,1.46012381,1.06884322,-0.93375416,-1.09079368,-0.46379147,0.53831538,1.11294939,1.57531380,0.77211750
28,0,Pelvis,-0.02491546,-0.34642423,-0.56610694,-0.62130096,1.91664960,0.80564396,1.13504772,0.48914349,0.03273871,-0.16436224,0.09751959,0.35725367
28,1,Spine1,-0.66644366,-0.95952904,-1.17958591,-0.23590875,0.27226393,-1.33570270,-1.85664737,-1.26686339,-0.41769251,-0.79484238,-0.65820830,0.27189596
28,2,Spine2,-0.96012841,-1.15566937,-1.54104882,-0.80946246,1.03878679,0.25015300,0.77692720,1.06116312,-0.36733944,-0.83278435,-1.26469707,-0.80822696
28,3,Spine3,-0.98343877,-1.29836052,-2.09274328,-1.54735282,1.68970201,0.44136417,0.85970964,0.85901951,0.13988210,0.71996777,0.79609852,0.11982594
28,4,Neck,0.27335339,0.07953701,0.54001894,0.66653015,1.09210509,0.96720678,1.71076878,1.43703367,0.03527384,-0.26541660,-0.67537666,-0.67501788
28,5,Head,0.15283829,-0.05062983,-0.31307289,-0.79534530,1.58725141,0.80123228,1.19809996,0.64836792,-0.80986906,-1.55085581,-2.56366175,-1.99151354
28,6,LShoulder,0.14128908,-0.17675925,-0.41062036,-0.30261951,0.80428490,0.87406058,1.10669115,0.35455339,0.05956886,-0.29467750,-0.32855380,-0.12050102
28,7,LArm,0.25361107,0.42033451,0.99105880,1.05102665,1.37502866,0.43561294,0.32997195,-0.00515471,0.03914330,0.19603275,0.39802194,0.58565980
28,8,LForearm,-0.37131454,-0.39634563,-0.51052165,-0.62312431,0.71846050,1.11620700,1.31336734,0.20448580,-0.42892180,-0.26881415,0.05302402,0.49231227
28,9,LHand,-0.04425991,-0.32072767,-0.80220686,-0.85765242,1.24149055,-0.16018493,0.40247672,0.97177096,0.31540111,0.20535712,0.31370813,0.19239847
28,10,RShoulder,-0.46688089,-0.89378567,-0.34825086,0.75488012,1.46750057,-0.06745396,-0.37757976,-0.84400230,-0.25486930,-0.45764540,-0.13392316,0.77748038
28,11,RArm,-0.20562718,-0.18367612,-0.60016262,-0.54301826,1.46668304,-0.52476838,-0.54871962,-0.05410005,0.11271157,0.14452153,-0.20689306,-0.79253687
28,12,RForearm,0.24795976,-0.35151575,-0.34328231,0.00699773,0.28633524,-0.22145389,-0.52012596,-0.37496566,-0.21847152,-0.41034614,-0.57007845,-0.30065484
28,13,RHand,-0.10058715,0.33425939,0.10442193,-0.63088401,-0.38342334,-1.59860070,-2.40940668,-1.76035767,-0.07813759,0.26947000,0.59835821,0.73474609
28,14,LUpLeg,-0.12138675,-0.70326368,-1.03589496,-0.50651642,0.97483047,-0.47619059,-0.31880715,0.29407322,0.09224355,0.59245585,0.62817208,-0.03548511
28,15,LLeg,0.23767148,0.29783809,0.05453376,-0.56253422,1.52125999,-0.34672140,-0.98803115,-1.38292859,-0.02053235,0.62490045,1.09951145,0.94906830
28,16,LFoot,0.23395814,0.22503350,0.58481443,0.85877204,0.73133415,1.04315283,1.23304235,0.49440393,-0.22155089,-0.11803396,0.20944137,0.87306055
28,17,LToe,0.02324163,-1.12072835,-2.01801537,-2.10826073,1.83367405,0.58817052,0.66589806,0.25925338,-0.78507830,-0.88926193,-0.78645355,0.04280315
28,18,RUpLeg,-0.20754926,-0.75969209,-0.43445842,0.40635374,1.51762626,-0.25252930,-0.70265821,-0.99128737,-0.37337451,-0.43716770,-0.66503973,-0.65915328
28,19,RLeg,0.58582537,0.86379000,0.93501996,-0.08738041,1.29245325,-0.63660283,-0.70975182,-0.01414620,0.26861648,-0.19767776,-0.94103091,-1.44937270
28,20,RFoot,-0.10908007,-0.88092646,-1.88511787,-1.96641728,-0.62595848,-2.56211762,-4.20957969,-3.25102898,-0.24444342,-0.47178817,-0.85797711,-0.53121410
28,21,RToe,-0.38289944,0.28783993,0.78988433,0.80418841,1.57887657,0.33867097,0.50215398,0.55266891,0.17406328,0.17010572,0.23840728,0.21855001
28,22,Chest,0.15530744,0.78125784,1.39538138,1.46080826,1.04168061,-0.96611592,-1.10433782,-0.46332887,0.56880435,1.15885789,1.59785012,0.77134424
29,0,Pelvis,-0.03789166,-0.36661103,-0.58715617,-0.62144808,1.94051001,0.84019730,1.14970567,0.48874391,0.02495504,-0.16323664,0.10823831,0.35696534
29,1,Spine1,-0.69656027,-0.99650834,-1.18639930,-0.23564710,0.22189126,-1.40265844,-1.90079291,-1.26749331,-0.44660800,-0.81862080,-0.65026825,0.27161790
29,2,Spine2,-1.00160036,-1.20932373,-1.56886540,-0.80975986,1.04952188,0.27831146,0.81285472,1.06140795,-0.40128457,-0.88042368,-1.29392655,-0.80891584
29,3,Spine3,-1.03013577,-1.37082281,-2.14500398,-1.54767546,1.70745986,0.47277788,0.88926299,0.85934421,0.16477805,0.74696986,0.80036436,0.11990985
29,4,Neck,0.27875559,0.10006870,0.56311368,0.66682618,1.12858298,1.02787287,1.75979577,1.43746586,0.02559887,-0.28858719,-0.69789363,-0.67508288
29,5,Head,0.15270908,-0.05976840,-0.33855814,-0.79514032,1.61966175,0.84615467,1.22185177,0.64900230,-0.85840980,-1.63270989,-2.62758823,-1.99103055
29,6,LShoulder,0.13437623,-0.19128366,-0.42098559,-0.30272152,0.83902718,0.91578768,1.12073827,0.35518541,0.04752481,-0.30761214,-0.33347912,-0.12075653
29,7,LArm,0.26700037,0.45263849,1.02528707,1.05090395,1.39790510,0.45438012,0.33349115,-0.00416117,0.05303452,0.21630690,0.42054163,0.58651966
29,8,LForearm,-0.38212437,-0.41111595,-0.52995366,-0.62281970,0.75606569,1.15971061,1.32013932,0.20449224,-0.43689526,-0.26597654,0.06965408,0.49241562
29,9,LHand,-0.05394761,-0.34640010,-0.82991608,-0.85749264,1.24331864,-0.13984966,0.43759945,0.97259349,0.32391774,0.21729910,0.32075238,0.19258566
29,10,RShoulder,-0.50075707,-0.90884086,-0.32520014,0.75437913,1.46761540,-0.07795730,-0.40430067,-0.84369767,-0.26827742,-0.45997241,-0.10748495,0.77769081
29,11,RArm,-0.21934560,-0.21071623,-0.62133063,-0.54389306,1.44181093,-0.54977702,-0.55372166,-0.05496633,0.11283742,0.13297624,-0.23505332,-0.79307724
29,12,RForearm,0.24255522,-0.35679588,-0.34022182,0.00775974,0.27758951,-0.23991349,-0.53301068,-0.37510324,-0.23281487,-0.42978623,-0.58021717,-0.30071331
29,13,RHand,-0.08970788,0.33716825,0.08351215,-0.63090841,-0.43277559,-1.67459575,-2.46540412,-1.75979366,-0.06324654,0.29498406,0.62511784,0.73542285
29,14,LUpLeg,-0.14368908,-0.73632954,-1.05195721,-0.50634062,0.95312816,-0.49205931,-0.31168130,0.29337880,0.11390288,0.61483913,0.62778422,-0.03527421
29,15,LLeg,0.24241831,0.29449375,0.03370547,-0.56314410,1.50467727,-0.38443077,-1.03570479,-1.38347716,0.00182295,0.66277051,1.13133133,0.94920312
29,16,LFoot,0.23662287,0.23998430,0.61089954,0.85816493,0.76550710,1.08323599,1.24894739,0.49429344,-0.22399706,-0.10938775,0.23884187,0.87321931
29,17,LToe,-0.01218431,-1.18594263,-2.08640446,-2.10794200,1.85084313,0.60781956,0.67329865,0.25894240,-0.80955416,-0.91017438,-0.78269233,0.04343566
29,18,RUpLeg,-0.22919033,-0.77033902,-0.41942483,0.40679107,1.50972800,-0.27547666,-0.73500550,-0.99118902,-0.38468408,-0.45617434,-0.68524761,-0.65873743
29,19,RLeg,0.60867789,0.88876319,0.92940490,-0.08811601,1.27139453,-0.65971440,-0.71006981,-0.01410612,0.25794694,-0.23295410,-0.99046737,-1.44980551
29,20,RFoot,-0.13955719,-0.94455488,-1.95017294,-1.96646126,-0.71914641,-2.70879538,-4.31966843,-3.25178432,-0.26055684,-0.50046080,-0.87554001,-0.53122294
29,21,RToe,-0.37491938,0.31249387,0.81555645,0.80395517,1.59259125,0.35768501,0.52139481,0.55293895,0.18105609,0.17927426,0.24617281,0.21869904
29,22,Chest,0.17832319,0.82475370,1.44202115,1.46038629,1.00988643,-1.00215625,-1.11932100,-0.46324628,0.60966442,1.21365775,1.62407728,0.77155235
30,0,Pelvis,-0.05643594,-0.39231950,-0.61055937,-0.62224631,1.96153099,0.87122346,1.16236575,0.48778769,0.02211841,-0.15703365,0.12119527,0.35728986
30,1,Spine1,-0.73028523,-1.03597655,-1.19426682,-0.23567223,0.18204460,-1.45874848,-1.93908119,-1.26651764,-0.46904187,-0.83510243,-0.63897202,0.27226104
30,2,Spine2,-1.04027290,-1.25948700,-1.59459711,-0.80948683,1.06083280,0.30735601,0.84867456,1.06162668,-0.42925967,-0.92181304,-1.31977510,-0.80868270
30,3,Spine3,-1.07731026,-1.44319479,-2.19643673,-1.54777455,1.71836260,0.49751230,0.91516782,0.85866780,0.19983704,0.78320994,0.80903736,0.12120999
30,4,Neck,0.27736119,0.11411256,0.58275101,0.66617337,1.16462959,1.08786441,1.80778070,1.43761709,0.01366183,-0.31397220,-0.72113116,-0.67534749
30,5,Head,0.15320506,-0.06877222,-0.36354108,-0.79479386,1.64791796,0.88650016,1.24310991,0.64895849,-0.90839668,-1.71528143,-2.69076923,-1.99033499
30,6,LShoulder,0.12343618,-0.20964521,-0.43305457,-0.30329473,0.86712373,0.95028619,1.13116516,0.35482860,0.03711824,-0.31875423,-0.33749864,-0.12076605
30,7,LArm,0.27828591,0.48291774,1.05797312,1.05035429,1.41008244,0.46244736,0.33193572,-0.00455213,0.05825018,0.22839449,0.43887769,0.58623871
30,8,LForearm,-0.38429004,-0.41749600,-0.54497690,-0.62129520,0.79844386,1.20670299,1.32848959,0.20493390,-0.44219159,-0.26004216,0.08753057,0.49286410
30,9,LHand,-0.06226958,-0.37076297,-0.85652686,-0.85702769,1.23751328,-0.12628356,0.46901670,0.97240648,0.33116095,0.22788751,0.32705878,0.19257217
30,10,RShoulder,-0.52831807,-0.91661315,-0.29907454,0.75471853,1.45760852,-0.09881611,-0.43555186,-0.84463754,-0.28970810,-0.46916335,-0.08475204,0.77688279
30,11,RArm,-0.22188370,-0.22685922,-0.63702947,-0.54327287,1.42431580,-0.56715038,-0.55508660,-0.05484256,0.11778345,0.12546367,-0.26089831,-0.79298721
30,12,RForearm,0.23213638,-0.36651075,-0.33923719,0.00796059,0.26442107,-0.26256164,-0.54773412,-0.37574974,-0.25377473,-0.45542048,-0.59319525,-0.30155542
30,13,RHand,-0.07333119,0.34467954,0.06515524,-0.63022937,-0.50131279,-1.76858417,-2.52911549,-1.76134804,-0.05382394,0.31537054,0.64907627,0.73533724
30,14,LUpLeg,-0.16834982,-0.77111037,-1.06856527,-0.50631273,0.92925126,-0.50949892,-0.30553282,0.29240479,0.12861484,0.62974192,0.62382091,-0.03604593
30,15,LLeg,0.25051542,0.29369764,0.01434797,-0.56335741,1.49243172,-0.41837074,-1.08088054,-1.38334511,0.01527110,0.69176651,1.15837767,0.94802390
30,16,LFoot,0.24404451,0.25979321,0.63882382,0.85805599,0.81079978,1.13339691,1.26945032,0.49544892,-0.23039086,-0.10388839,0.26627758,0.87283871
30,17,LToe,-0.05463318,-1.25806034,-2.15698995,-2.10822414,1.88267396,0.64134421,0.68723699,0.26042925,-0.83865128,-0.93464372,-0.78061366,0.04361356
30,18,RUpLeg,-0.25694267,-0.78601949,-0.40699628,0.40651661,1.49913523,-0.30134439,-0.76823298,-0.99133189,-0.41143668,-0.49022990,-0.71234001,-0.66021348
30,19,RLeg,0.63868960,0.91955884,0.92658078,-0.08809294,1.25091299,-0.68151388,-0.70974285,-0.01388764,0.25423983,-0.26199579,-1.03616949,-1.44921513
30,20,RFoot,-0.17511630,-1.01322676,-2.01663389,-1.96689346,-0.81352485,-2.85567667,-4.42821473,-3.25212546,-0.29052216,-0.54234032,-0.89920396,-0.53291390
30,21,RToe,-0.36853067,0.33556446,0.84001923,0.80338512,1.60615294,0.37663205,0.54033737,0.55313072,0.17673818,0.17736579,0.24848624,0.21734716
30,22,Chest,0.20218725,0.86907604,1.48825291,1.45984566,0.98049386,-1.03514547,-1.13257900,-0.46268688,0.65967925,1.27655676,1.65383015,0.77273551
31,0,Pelvis,-0.07979873,-0.42299550,-0.63616554,-0.62367590,1.99371101,0.91267106,1.17986853,0.48818392,0.01695177,-0.15289289,0.13295933,0.35728239
31,1,Spine1,-0.76133384,-1.07168451,-1.20013681,-0.23513468,0.14117050,-1.51501000,-1.97668582,-1.26533654,-0.49829191,-0.85740013,-0.63066436,0.27207023
31,2,Spine2,-1.07955800,-1.30936443,-1.61972464,-0.80903993,1.07209613,0.33659947,0.88403637,1.06171916,-0.44904252,-0.95432305,-1.34074533,-0.80707152
31,3,Spine3,-1.12929386,-1.51970689,-2.24909977,-1.54822171,1.73159207,0.52444869,0.94164618,0.85814420,0.22571842,0.80956401,0.81283310,0.12115244
31,4,Neck,0.27586317,0.12806085,0.60192448,0.66538128,1.19901254,1.14576739,1.85395933,1.43726119,0.00383999,-0.33719122,-0.74294669,-0.67521475
31,5,Head,0.14901383,-0.08293940,-0.39063425,-0.79503766,1.68714710,0.93727019,1.26920199,0.65027657,-0.96632504,-1.80500592,-2.75637331,-1.99031329
31,6,LShoulder,0.11286722,-0.22755099,-0.44478066,-0.30377877,0.89723669,0.98592321,1.14193631,0.35456417,0.02388053,-0.33251909,-0.34275913,-0.12112548
31,7,LArm,0.28541207,0.50890905,1.08790875,1.04902222,1.43198035,0.47992478,0.33503422,-0.00363646,0.06294710,0.24008086,0.45667250,0.58580153
31,8,LForearm,-0.40068277,-0.43815838,-0.56664443,-0.62162350,0.83984572,1.25152004,1.33568317,0.20505532,-0.46115547,-0.26743084,0.09854542,0.49138445
31,9,LHand,-0.06904131,-0.39349608,-0.88182245,-0.85618598,1.23238917,-0.11150761,0.50049327,0.97223375,0.33777346,0.23768657,0.33286671,0.19241801
31,10,RShoulder,-0.55875252,-0.92609986,-0.27418286,0.75471457,1.45133317,-0.11645131,-0.46481980,-0.84503070,-0.30190061,-0.46816988,-0.05743865,0.77735526
31,11,RArm,-0.23766697,-0.25620946,-0.65895610,-0.54439990,1.40388451,-0.58692609,-0.55760727,-0.05504292,0.13010223,0.12483726,-0.28287782,-0.79180650
31,12,RForearm,0.22234775,-0.37518349,-0.33772113,0.00831386,0.24923215,-0.28713244,-0.56326556,-0.37663243,-0.26548743,-0.47147990,-0.60131453,-0.30103904
31,13,RHand,-0.06457391,0.34380911,0.04302484,-0.63060504,-0.56680377,-1.85880596,-2.59012822,-1.76216211,-0.04512998,0.33509703,0.67230027,0.73504351
31,14,LUpLeg,-0.19088554,-0.80311524,-1.08351459,-0.50581694,0.90975644,-0.52196617,-0.29714983,0.29204786,0.14282404,0.64332214,0.61915358,-0.03702618
31,15,LLeg,0.26422807,0.29792386,-0.00222197,-0.56278782,1.47457799,-0.45828089,-1.12826722,-1.38383449,0.04322105,0.73504276,1.19191932,0.94866001
31,16,LFoot,0.25658783,0.28499777,0.66895974,0.85856899,0.85178115,1.17847472,1.28725184,0.49585809,-0.23529424,-0.09626876,0.29426346,0.87260821
31,17,LToe,-0.09214071,-1.32513737,-2.22394706,-2.10748729,1.92452093,0.68469056,0.70604905,0.26330923,-0.86662861,-0.95705406,-0.77751861,0.04408026
31,18,RUpLeg,-0.29163795,-0.80785851,-0.39787707,0.40530580,1.48450961,-0.33153876,-0.80308896,-0.99193564,-0.42644271,-0.51251637,-0.73334040,-0.65999176
31,19,RLeg,0.66645815,0.94697395,0.92212349,-0.08852988,1.22502059,-0.70799137,-0.71171867,-0.01431537,0.23817657,-0.30389678,-1.08743758,-1.45018584
31,20,RFoot,-0.20813129,-1.07929882,-2.08077084,-1.96667628,-0.90909075,-3.00246458,-4.53498033,-3.25196916,-0.31195293,-0.57537773,-0.91832013,-0.53334515
31,21,RToe,-0.34983224,0.37096234,0.87013498,0.80440094,1.62528485,0.40123894,0.56181378,0.55403917,0.18017315,0.18310194,0.25437324,0.21698485
31,22,Chest,0.22394818,0.91116218,1.53253441,1.45874828,0.94334493,-1.07516772,-1.14904002,-0.46302295,0.70365613,1.33250946,1.67980611,0.77286959
32,0,Pelvis,-0.09584378,-0.44613832,-0.65767413,-0.62394278,2.03616761,0.96406204,1.20222425,0.48998146,0.01391069,-0.14629892,0.14578044,0.35757906
32,1,Spine1,-0.79417248,-1.10810015,-1.20619674,-0.23464555,0.08442945,-1.58683181,-2.02146609,-1.26620691,-0.52606493,-0.87716433,-0.62122511,0.27220289
32,2,Spine2,-1.13053487,-1.37042905,-1.65009834,-0.81009774,1.08001850,0.36252171,0.91711117,1.06115450,-0.48641535,-1.00437084,-1.37012696,-0.80786249
32,3,Spine3,-1.18652128,-1.60086143,-2.30331212,-1.54911997,1.75322946,0.55996486,0.97200144,0.85873032,0.24249138,0.82562658,0.81128366,0.11955584
32,4,Neck,0.28508909,0.15315301,0.62637548,0.66609890,1.23653356,1.20636775,1.90069063,1.43706021,-0.01425271,-0.36891129,-0.76873097,-0.67622271
32,5,Head,0.14231002,-0.10017176,-0.41887314,-0.79561404,1.71154582,0.97197498,1.28680138,0.64916572,-1.03346996,-1.90337449,-2.82529421,-1.99124595
32,6,LShoulder,0.09946647,-0.24828148,-0.45782190,-0.30464696,0.92734977,1.02062455,1.15200981,0.35409587,0.01524811,-0.34126070,-0.34540595,-0.12073685
32,7,LArm,0.29626876,0.53856780,1.11903542,1.04801747,1.44988931,0.49294817,0.33592321,-0.00334606,0.07540685,0.25993685,0.47829266,0.58646024
32,8,LForearm,-0.41763640,-0.45947090,-0.58832356,-0.62195896,0.87893328,1.29264327,1.34087905,0.20460319,-0.46754087,-0.26142689,0.11603405,0.49175081
32,9,LHand,-0.08562418,-0.42630676,-0.91173892,-0.85666441,1.22817049,-0.09531392,0.53214045,0.97210811,0.34527846,0.24823277,0.33893819,0.19233791
32,10,RShoulder,-0.59764441,-0.94327029,-0.25364959,0.75345619,1.45200837,-0.12727147,-0.49015467,-0.84429647,-0.31616086,-0.46837448,-0.03113643,0.77754218
